;file;cue;rt;run;group;ID
7273;Rests_27_MID_Teil2_2020-11-24_15-03-04;1;386;18;1;Rests_27
7274;Rests_27_MID_Teil2_2020-11-24_15-03-04;2;412;18;1;Rests_27
7275;Rests_27_MID_Teil2_2020-11-24_15-03-04;3;509;18;1;Rests_27
7276;Rests_27_MID_Teil2_2020-11-24_15-03-04;2;315;19;1;Rests_27
7279;Rests_27_MID_Teil2_2020-11-24_15-03-04;2;327;20;1;Rests_27
7280;Rests_27_MID_Teil2_2020-11-24_15-03-04;1;159;20;1;Rests_27
7281;Rests_27_MID_Teil2_2020-11-24_15-03-04;3;393;20;1;Rests_27
7282;Rests_27_MID_Teil2_2020-11-24_15-03-04;1;338;21;1;Rests_27
7283;Rests_27_MID_Teil2_2020-11-24_15-03-04;2;327;21;1;Rests_27
7284;Rests_27_MID_Teil2_2020-11-24_15-03-04;3;444;21;1;Rests_27
7286;Rests_27_MID_Teil2_2020-11-24_15-03-04;2;316;22;1;Rests_27
7287;Rests_27_MID_Teil2_2020-11-24_15-03-04;3;339;22;1;Rests_27
7289;Rests_27_MID_Teil2_2020-11-24_15-03-04;2;404;23;1;Rests_27
7290;Rests_27_MID_Teil2_2020-11-24_15-03-04;1;415;23;1;Rests_27
7291;Rests_27_MID_Teil2_2020-11-24_15-03-04;1;428;24;1;Rests_27
7292;Rests_27_MID_Teil2_2020-11-24_15-03-04;3;287;24;1;Rests_27
7293;Rests_27_MID_Teil2_2020-11-24_15-03-04;2;301;24;1;Rests_27
7294;Rests_27_MID_Teil2_2020-11-24_15-03-04;2;349;25;1;Rests_27
7295;Rests_27_MID_Teil2_2020-11-24_15-03-04;1;315;25;1;Rests_27
7297;Rests_27_MID_Teil2_2020-11-24_15-03-04;3;268;26;1;Rests_27
7300;Rests_27_MID_Teil2_2020-11-24_15-03-04;2;286;27;1;Rests_27
7301;Rests_27_MID_Teil2_2020-11-24_15-03-04;1;422;27;1;Rests_27
7302;Rests_27_MID_Teil2_2020-11-24_15-03-04;3;340;27;1;Rests_27
7303;Rests_27_MID_Teil2_2020-11-24_15-03-04;2;308;28;1;Rests_27
7304;Rests_27_MID_Teil2_2020-11-24_15-03-04;1;304;28;1;Rests_27
7306;Rests_27_MID_Teil2_2020-11-24_15-03-04;3;268;29;1;Rests_27
7308;Rests_27_MID_Teil2_2020-11-24_15-03-04;1;260;29;1;Rests_27
7309;Rests_27_MID_Teil2_2020-11-24_15-03-04;1;306;30;1;Rests_27
7310;Rests_27_MID_Teil2_2020-11-24_15-03-04;2;325;30;1;Rests_27
7311;Rests_27_MID_Teil2_2020-11-24_15-03-04;3;475;30;1;Rests_27
7312;Rests_27_MID_Teil2_2020-11-24_15-03-04;1;256;31;1;Rests_27
7313;Rests_27_MID_Teil2_2020-11-24_15-03-04;2;179;31;1;Rests_27
7317;Rests_27_MID_Teil2_2020-11-24_15-03-04;1;323;32;1;Rests_27
7318;Rests_27_MID_Teil2_2020-11-24_15-03-04;2;318;33;1;Rests_27
7319;Rests_27_MID_Teil2_2020-11-24_15-03-04;3;388;33;1;Rests_27
7320;Rests_27_MID_Teil2_2020-11-24_15-03-04;1;297;33;1;Rests_27
7321;Rests_27_MID_Teil2_2020-11-24_15-03-04;1;314;34;1;Rests_27
7322;Rests_27_MID_Teil2_2020-11-24_15-03-04;1;240;35;1;Rests_27
7324;Rests_27_MID_Teil2_2020-11-24_15-03-04;2;256;34;1;Rests_27
7326;Rests_27_MID_Teil2_2020-11-24_15-03-04;3;248;35;1;Rests_27
7327;Rests_27_MID_Teil2_2020-11-24_15-03-04;1;114;36;1;Rests_27
7328;Rests_27_MID_Teil2_2020-11-24_15-03-04;3;248;36;1;Rests_27
7329;Rests_27_MID_Teil2_2020-11-24_15-03-04;2;278;36;1;Rests_27
7330;Rests_27_MID_Teil2_2020-11-24_15-03-04;1;253;37;1;Rests_27
7331;Rests_27_MID_Teil2_2020-11-24_15-03-04;1;252;38;1;Rests_27
7334;Rests_27_MID_Teil2_2020-11-24_15-03-04;1;263;39;1;Rests_27
7336;Rests_27_MID_Teil2_2020-11-24_15-03-04;3;363;38;1;Rests_27
7337;Rests_27_MID_Teil2_2020-11-24_15-03-04;3;363;39;1;Rests_27
7338;Rests_27_MID_Teil2_2020-11-24_15-03-04;2;353;39;1;Rests_27
7339;Rests_27_MID_Teil2_2020-11-24_15-03-04;1;139;40;1;Rests_27
7340;Rests_27_MID_Teil2_2020-11-24_15-03-04;1;350;41;1;Rests_27
7341;Rests_27_MID_Teil2_2020-11-24_15-03-04;2;60;40;1;Rests_27
7342;Rests_27_MID_Teil2_2020-11-24_15-03-04;3;184;40;1;Rests_27
7344;Rests_27_MID_Teil2_2020-11-24_15-03-04;3;243;41;1;Rests_27
7346;Rests_27_MID_Teil2_2020-11-24_15-03-04;1;253;43;1;Rests_27
7348;Rests_27_MID_Teil2_2020-11-24_15-03-04;3;259;42;1;Rests_27
7349;Rests_27_MID_Teil2_2020-11-24_15-03-04;3;276;43;1;Rests_27
7350;Rests_27_MID_Teil2_2020-11-24_15-03-04;1;255;44;1;Rests_27
7351;Rests_27_MID_Teil2_2020-11-24_15-03-04;2;376;43;1;Rests_27
7353;Rests_27_MID_Teil2_2020-11-24_15-03-04;2;12;44;1;Rests_27
7355;Rests_27_MID_Teil2_2020-11-24_15-03-04;1;243;46;1;Rests_27
7356;Rests_27_MID_Teil2_2020-11-24_15-03-04;2;293;45;1;Rests_27
7357;Rests_27_MID_Teil2_2020-11-24_15-03-04;3;276;45;1;Rests_27
7358;Rests_27_MID_Teil2_2020-11-24_15-03-04;2;254;46;1;Rests_27
7359;Rests_27_MID_Teil2_2020-11-24_15-03-04;1;308;47;1;Rests_27
7361;Rests_27_MID_Teil2_2020-11-24_15-03-04;1;238;48;1;Rests_27
7363;Rests_27_MID_Teil2_2020-11-24_15-03-04;3;303;47;1;Rests_27
7364;Rests_27_MID_Teil2_2020-11-24_15-03-04;2;322;48;1;Rests_27
7366;Rests_27_MID_Teil2_2020-11-24_15-03-04;1;272;49;1;Rests_27
7367;Rests_27_MID_Teil2_2020-11-24_15-03-04;3;503;49;1;Rests_27
7368;Rests_27_MID_Teil2_2020-11-24_15-03-04;2;237;49;1;Rests_27
7369;Rests_27_MID_Teil2_2020-11-24_15-03-04;1;280;50;1;Rests_27
7370;Rests_27_MID_Teil2_2020-11-24_15-03-04;2;314;50;1;Rests_27
7372;Rests_27_MID_Teil2_2020-11-24_15-03-04;3;61;50;1;Rests_27
7373;Rests_27_MID_Teil2_2020-11-24_15-03-04;1;245;52;1;Rests_27
7374;Rests_27_MID_Teil2_2020-11-24_15-03-04;3;308;51;1;Rests_27
7376;Rests_27_MID_Teil2_2020-11-24_15-03-04;1;238;53;1;Rests_27
7378;Rests_27_MID_Teil2_2020-11-24_15-03-04;2;285;52;1;Rests_27
7379;Rests_27_MID_Teil2_2020-11-24_15-03-04;3;489;53;1;Rests_27
7380;Rests_27_MID_Teil2_2020-11-24_15-03-04;1;39;54;1;Rests_27
7382;Rests_27_MID_Teil2_2020-11-24_15-03-04;2;56;54;1;Rests_27
7383;Rests_27_MID_Teil2_2020-11-24_15-03-04;3;447;54;1;Rests_27
7384;Rests_27_MID_Teil2_2020-11-24_15-03-04;1;319;55;1;Rests_27
7385;Rests_27_MID_Teil2_2020-11-24_15-03-04;1;285;56;1;Rests_27
7387;Rests_27_MID_Teil2_2020-11-24_15-03-04;2;362;55;1;Rests_27
7397;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;249;1;1;Rests_28
7398;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;291;1;1;Rests_28
7399;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;291;2;1;Rests_28
7400;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;235;2;1;Rests_28
7402;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;248;3;1;Rests_28
7404;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;227;3;1;Rests_28
7405;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;211;4;1;Rests_28
7407;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;288;4;1;Rests_28
7408;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;276;5;1;Rests_28
7410;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;245;5;1;Rests_28
7411;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;259;6;1;Rests_28
7412;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;262;6;1;Rests_28
7413;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;126;6;1;Rests_28
7414;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;298;7;1;Rests_28
7415;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;217;7;1;Rests_28
7419;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;264;8;1;Rests_28
7421;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;302;9;1;Rests_28
7422;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;296;9;1;Rests_28
7423;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;233;10;1;Rests_28
7424;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;385;10;1;Rests_28
7426;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;265;11;1;Rests_28
7427;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;265;11;1;Rests_28
7428;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;256;11;1;Rests_28
7429;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;269;12;1;Rests_28
7430;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;263;12;1;Rests_28
7431;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;301;12;1;Rests_28
7432;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;282;13;1;Rests_28
7433;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;229;13;1;Rests_28
7435;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;252;14;1;Rests_28
7439;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;257;15;1;Rests_28
7440;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;265;15;1;Rests_28
7441;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;277;16;1;Rests_28
7442;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;217;16;1;Rests_28
7443;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;298;16;1;Rests_28
7445;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;314;17;1;Rests_28
7446;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;273;17;1;Rests_28
7447;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;272;18;1;Rests_28
7448;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;310;18;1;Rests_28
7449;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;272;18;1;Rests_28
7450;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;246;19;1;Rests_28
7454;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;317;20;1;Rests_28
7455;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;265;20;1;Rests_28
7456;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;267;21;1;Rests_28
7458;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;310;21;1;Rests_28
7460;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;266;22;1;Rests_28
7461;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;262;22;1;Rests_28
7462;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;257;23;1;Rests_28
7463;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;253;23;1;Rests_28
7464;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;357;23;1;Rests_28
7465;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;341;24;1;Rests_28
7467;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;322;24;1;Rests_28
7468;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;261;25;1;Rests_28
7469;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;292;25;1;Rests_28
7470;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;318;25;1;Rests_28
7471;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;276;26;1;Rests_28
7472;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;283;26;1;Rests_28
7473;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;263;26;1;Rests_28
7476;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;264;27;1;Rests_28
7477;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;278;28;1;Rests_28
7478;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;98;28;1;Rests_28
7479;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;261;28;1;Rests_28
7480;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;257;29;1;Rests_28
7484;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;249;30;1;Rests_28
7485;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;227;30;1;Rests_28
7486;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;268;31;1;Rests_28
7487;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;282;31;1;Rests_28
7488;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;271;31;1;Rests_28
7489;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;253;32;1;Rests_28
7490;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;212;32;1;Rests_28
7493;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;236;33;1;Rests_28
7494;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;293;33;1;Rests_28
7495;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;243;34;1;Rests_28
7497;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;257;35;1;Rests_28
7498;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;254;34;1;Rests_28
7499;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;252;36;1;Rests_28
7500;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;284;35;1;Rests_28
7502;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;238;37;1;Rests_28
7504;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;278;36;1;Rests_28
7505;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;229;38;1;Rests_28
7506;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;289;37;1;Rests_28
7507;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;287;37;1;Rests_28
7508;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;238;38;1;Rests_28
7509;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;232;38;1;Rests_28
7512;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;252;39;1;Rests_28
7513;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;263;40;1;Rests_28
7514;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;304;41;1;Rests_28
7515;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;312;40;1;Rests_28
7516;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;265;40;1;Rests_28
7517;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;253;41;1;Rests_28
7521;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;274;42;1;Rests_28
7522;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;223;42;1;Rests_28
7523;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;277;43;1;Rests_28
7525;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;107;44;1;Rests_28
7526;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;320;44;1;Rests_28
7527;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;59;45;1;Rests_28
7528;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;290;44;1;Rests_28
7529;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;309;45;1;Rests_28
7530;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;255;45;1;Rests_28
7532;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;234;46;1;Rests_28
7534;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;298;47;1;Rests_28
7535;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;251;47;1;Rests_28
7536;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;292;48;1;Rests_28
7537;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;275;47;1;Rests_28
7538;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;289;48;1;Rests_28
7541;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;234;49;1;Rests_28
7542;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;312;49;1;Rests_28
7543;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;177;50;1;Rests_28
7544;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;222;50;1;Rests_28
7545;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;243;51;1;Rests_28
7546;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;232;50;1;Rests_28
7547;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;244;52;1;Rests_28
7550;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;236;53;1;Rests_28
7551;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;228;52;1;Rests_28
7552;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;177;52;1;Rests_28
7553;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;225;53;1;Rests_28
7554;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;233;53;1;Rests_28
7555;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;234;54;1;Rests_28
7559;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;247;56;1;Rests_28
7561;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;242;55;1;Rests_28
7562;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;375;56;1;Rests_28
7564;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;229;56;1;Rests_28
7565;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;242;57;1;Rests_28
7566;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;215;57;1;Rests_28
7567;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;251;58;1;Rests_28
7568;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;278;58;1;Rests_28
7569;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;261;59;1;Rests_28
7570;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;236;58;1;Rests_28
7573;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;282;59;1;Rests_28
7574;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;255;61;1;Rests_28
7575;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;279;60;1;Rests_28
7576;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;242;60;1;Rests_28
7577;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;273;62;1;Rests_28
7578;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;308;61;1;Rests_28
7580;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;267;62;1;Rests_28
7581;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;248;63;1;Rests_28
7582;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;251;62;1;Rests_28
7584;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;276;64;1;Rests_28
7585;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;280;63;1;Rests_28
7586;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;237;64;1;Rests_28
7587;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;264;65;1;Rests_28
7588;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;245;64;1;Rests_28
7591;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;218;65;1;Rests_28
7592;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;239;67;1;Rests_28
7593;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;308;66;1;Rests_28
7594;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;327;66;1;Rests_28
7595;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;265;67;1;Rests_28
7597;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;237;68;1;Rests_28
7598;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;259;68;1;Rests_28
7599;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;256;69;1;Rests_28
7600;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;297;69;1;Rests_28
7603;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;265;70;1;Rests_28
7604;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;229;69;1;Rests_28
7605;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;298;71;1;Rests_28
7606;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;245;71;1;Rests_28
7607;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;292;70;1;Rests_28
7608;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;272;72;1;Rests_28
7611;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;234;72;1;Rests_28
7612;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;257;73;1;Rests_28
7613;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;226;73;1;Rests_28
7614;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;260;74;1;Rests_28
7615;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;278;73;1;Rests_28
7616;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;261;74;1;Rests_28
7620;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;256;76;1;Rests_28
7621;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;239;76;1;Rests_28
7622;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;221;75;1;Rests_28
7623;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;260;76;1;Rests_28
7624;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;265;77;1;Rests_28
7625;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;277;77;1;Rests_28
7626;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;235;77;1;Rests_28
7628;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;245;78;1;Rests_28
7630;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;284;78;1;Rests_28
7631;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;247;79;1;Rests_28
7632;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;299;80;1;Rests_28
7633;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;289;80;1;Rests_28
7634;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;277;79;1;Rests_28
7635;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;239;81;1;Rests_28
7639;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;295;82;1;Rests_28
7640;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;271;81;1;Rests_28
7641;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;248;83;1;Rests_28
7642;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;269;83;1;Rests_28
7643;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;238;82;1;Rests_28
7644;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;238;84;1;Rests_28
7645;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;241;84;1;Rests_28
7646;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;227;83;1;Rests_28
7651;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;249;86;1;Rests_28
7652;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;227;85;1;Rests_28
7653;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;273;86;1;Rests_28
7654;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;245;87;1;Rests_28
7655;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;287;87;1;Rests_28
7656;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;263;87;1;Rests_28
7657;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;264;88;1;Rests_28
7660;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;23;88;1;Rests_28
7661;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;296;89;1;Rests_28
7662;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;301;90;1;Rests_28
7664;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;220;89;1;Rests_28
7666;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;337;91;1;Rests_28
7667;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;266;90;1;Rests_28
7668;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;264;92;1;Rests_28
7669;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;270;92;1;Rests_28
7670;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;257;91;1;Rests_28
7671;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;253;93;1;Rests_28
7673;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;297;93;1;Rests_28
7675;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;313;94;1;Rests_28
7676;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;240;93;1;Rests_28
7677;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;283;95;1;Rests_28
7678;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;336;95;1;Rests_28
7679;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;264;94;1;Rests_28
7681;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;286;96;1;Rests_28
7682;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;240;95;1;Rests_28
7684;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;240;97;1;Rests_28
7686;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;308;98;1;Rests_28
7687;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;282;98;1;Rests_28
7688;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;303;97;1;Rests_28
7689;Rests_28_MID_Teil2_2020-12-14_14-20-58;2;296;99;1;Rests_28
7690;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;283;99;1;Rests_28
7691;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;292;98;1;Rests_28
7692;Rests_28_MID_Teil2_2020-12-14_14-20-58;1;236;99;1;Rests_28
7694;Rests_28_MID_Teil2_2020-12-14_14-20-58;3;163;100;1;Rests_28
7702;Rests_29_MID_Teil2_2020-12-16_15-01-40;3;312;3;1;Rests_29
7703;Rests_29_MID_Teil2_2020-12-16_15-01-40;1;449;3;1;Rests_29
7704;Rests_29_MID_Teil2_2020-12-16_15-01-40;2;323;3;1;Rests_29
7706;Rests_29_MID_Teil2_2020-12-16_15-01-40;1;276;4;1;Rests_29
7707;Rests_29_MID_Teil2_2020-12-16_15-01-40;2;258;4;1;Rests_29
7708;Rests_29_MID_Teil2_2020-12-16_15-01-40;1;243;5;1;Rests_29
7709;Rests_29_MID_Teil2_2020-12-16_15-01-40;3;231;5;1;Rests_29
7710;Rests_29_MID_Teil2_2020-12-16_15-01-40;2;307;5;1;Rests_29
7712;Rests_29_MID_Teil2_2020-12-16_15-01-40;2;341;6;1;Rests_29
7713;Rests_29_MID_Teil2_2020-12-16_15-01-40;1;331;6;1;Rests_29
7714;Rests_29_MID_Teil2_2020-12-16_15-01-40;2;296;7;1;Rests_29
7715;Rests_29_MID_Teil2_2020-12-16_15-01-40;3;250;7;1;Rests_29
7718;Rests_29_MID_Teil2_2020-12-16_15-01-40;1;385;8;1;Rests_29
7719;Rests_29_MID_Teil2_2020-12-16_15-01-40;2;283;8;1;Rests_29
